Soil Moisture,Temperature,Time,Wind speed (Km/h),Air humidity (%),rainfall,Soil Type,Crop Type,Irrigation_Needed
2,0,5,15.34,33.51,94.86762427,0,0,0
70,40,94,15.26,36.15,94.86762427,3,0,0
64,4,27,15.18,38.79,94.86762427,1,0,0
12,10,72,14.14,37.74,94.86762427,0,4,0
41,25,5,13.09,36.69,94.86762427,3,4,0
9,33,40,13.42,37.3,94.86762427,1,3,1
67,42,20,13.76,37.92,94.86762427,2,4,0
63,34,37,14.66,38.88,94.86762427,1,0,0
13,0,13,15.56,39.83,94.86762427,2,2,0
34,4,47,16.4,39.78,94.86762427,3,2,0
56,44,78,17.23,39.74,94.86762427,1,1,0
50,42,8,16.32,41.44,94.86762427,2,1,0
67,11,36,15.42,43.14,94.86762427,0,4,0
50,14,36,15.9,43.84,94.86762427,1,2,0
69,17,57,16.39,44.53,94.86762427,3,0,0
23,25,81,16.39,45.66,94.86762427,0,0,1
39,32,96,16.38,46.79,94.86762427,2,0,1
85,0,63,15.43,46.25,94.86762427,1,4,0
75,35,109,14.48,45.71,94.86762427,1,4,0
5,12,42,15.4,45.08,94.86762427,3,3,0
10,37,77,16.31,44.44,94.86762427,0,0,1
69,42,73,17.4,44.68,94.86762427,1,0,0
81,42,1,18.49,44.92,94.86762427,1,4,0
51,7,45,16.98,44.26,94.86762427,0,4,0
16,21,55,15.47,43.6,94.86762427,1,3,1
43,33,29,16.46,43.34,94.86762427,0,3,0
35,32,68,17.46,43.08,94.86762427,0,1,1
48,17,57,17.08,43.62,94.86762427,0,2,0
51,5,109,16.7,44.16,94.86762427,3,0,0
70,37,12,16.32,44.69,94.86762427,0,0,0
71,39,17,15.94,45.23,94.86762427,0,3,0
24,23,19,16.5,46.2,94.86762427,2,3,1
64,18,70,17.05,47.17,94.86762427,2,1,0
15,4,70,16.64,48.48,94.86762427,3,2,0
73,35,36,16.24,49.78,94.86762427,0,1,0
34,26,13,16.48,50.62,94.86762427,2,2,1
42,39,3,16.71,51.46,94.86762427,2,0,0
16,42,94,16.68,52.56,94.86762427,1,1,1
13,5,15,16.65,53.65,94.86762427,0,3,0
90,4,52,16.55,54.11,94.86762427,2,1,0
54,16,30,16.45,54.57,94.86762427,3,1,0
78,15,42,17.42,55.39,94.86762427,1,0,0
39,25,103,18.38,56.2,94.86762427,1,3,1
17,44,55,17.13,57.0,94.86762427,0,3,1
31,17,99,15.89,57.79,94.86762427,0,4,0
83,41,32,15.93,58.28,94.86762427,1,4,0
77,19,62,15.97,58.76,94.86762427,3,4,0
48,38,82,16.15,60.07,94.86762427,0,0,0
10,1,67,16.33,61.38,94.86762427,0,1,0
77,13,37,16.58,62.38,94.86762427,1,3,0
75,40,69,16.84,63.37,94.86762427,1,3,0
2,11,86,16.07,64.11,94.86762427,0,1,0
22,22,37,15.3,64.86,94.86762427,2,3,1
54,20,64,15.74,65.83,94.86762427,0,1,0
65,40,53,16.19,66.8,94.86762427,2,0,0
50,36,1,16.2,67.43,94.86762427,1,0,0
14,22,41,16.22,68.06,94.86762427,2,0,1
10,23,89,16.44,69.44,94.86762427,3,1,1
82,3,25,16.67,70.83,94.86762427,1,1,0
4,20,32,15.75,72.1,94.86762427,0,2,0
41,26,91,14.83,73.36,94.86762427,0,3,0
35,7,35,14.7,74.36,94.86762427,1,3,0
85,5,84,14.57,75.36,94.86762427,1,2,0
76,9,69,14.54,76.44,94.86762427,3,2,0
29,44,73,14.5,77.51,94.86762427,1,0,1
65,3,10,14.36,78.89,94.86762427,0,2,0
29,25,85,14.22,80.27,94.86762427,3,1,1
54,38,63,16.09,81.47,94.86762427,0,4,0
40,11,49,17.96,82.68,94.86762427,2,1,0
21,37,110,17.25,83.86,94.86762427,1,2,1
64,24,26,16.55,85.05,94.86762427,2,3,0
85,38,76,15.84,86.24,94.86762427,0,1,0
74,15,14,15.13,87.42,94.86762427,2,3,0
41,7,106,14.43,88.6,94.86762427,2,1,0
33,25,85,13.72,89.79,94.86762427,0,3,1
11,42,34,13.77,90.58,94.86762427,0,1,1
9,36,18,13.82,91.38,94.86762427,1,3,1
46,3,96,14.76,91.9,94.86762427,2,4,0
8,2,22,15.69,92.41,94.86762427,3,0,0
82,8,36,13.99,92.76,94.86762427,3,1,0
69,16,64,12.29,93.1,94.86762427,0,4,0
76,5,7,12.64,93.4,94.86762427,0,0,0
11,38,32,12.99,93.71,94.86762427,2,1,1
46,12,73,12.3,93.82,94.86762427,0,4,0
85,6,94,11.61,93.92,94.86762427,3,4,0
60,32,28,12.33,94.14,94.86762427,1,4,0
70,4,40,13.05,94.36,94.86762427,1,2,0
59,32,4,12.55,94.6,94.86762427,2,3,0
29,25,83,12.05,94.85,94.86762427,1,0,1
8,3,33,11.7,95.04,94.86762427,0,3,0
55,30,39,11.34,95.22,94.86762427,0,3,0
15,39,10,12.18,95.33,94.86762427,0,3,1
25,35,105,13.01,95.44,94.86762427,0,4,1
53,25,101,12.3,95.39,94.86762427,2,3,0
39,35,108,11.59,95.34,94.86762427,1,2,1
63,10,77,10.84,95.61,94.86762427,3,1,0
86,24,89,10.09,95.88,94.86762427,1,4,0
32,24,53,9.62,95.94,94.86762427,0,0,1
26,5,76,9.14,96.0,94.86762427,3,1,0
62,9,23,8.69,96.0,94.86762427,2,1,0
73,28,41,8.24,96.0,94.86762427,0,1,0
54,34,91,8.75,96.0,94.86762427,0,3,0
42,4,5,9.26,96.0,94.86762427,3,3,0
18,6,26,9.16,96.0,94.86762427,2,4,0
39,38,108,9.06,96.0,94.86762427,3,3,1
58,13,21,9.05,95.99,94.86762427,2,3,0
1,25,4,9.04,95.98,94.86762427,0,3,1
21,4,101,9.11,95.75,94.86762427,1,4,0
5,28,48,9.19,95.52,94.86762427,0,4,1
37,13,109,9.2,95.39,94.86762427,1,2,0
70,10,23,9.22,95.26,94.86762427,1,2,0
57,39,14,9.0,95.19,94.86762427,2,2,0
79,2,36,8.77,95.13,94.86762427,3,2,0
5,22,65,8.55,95.06,94.86762427,2,1,1
86,20,85,7.76,95.18,94.86762427,0,1,0
40,8,61,6.96,95.3,94.86762427,3,2,0
84,16,79,7.08,95.56,94.86762427,1,2,0
29,0,91,7.21,95.83,94.86762427,1,0,0
17,45,24,6.97,95.87,94.86762427,0,1,1
37,7,26,6.73,95.91,94.86762427,3,0,0
83,8,12,7.6,95.71,94.86762427,0,0,0
33,22,10,8.46,95.51,94.86762427,0,3,1
24,39,88,8.09,95.32,94.86762427,2,4,1
22,20,56,7.71,95.13,94.86762427,0,1,0
42,19,104,7.71,95.46,94.86762427,3,2,0
73,45,33,7.71,95.79,94.86762427,0,2,0
6,8,47,7.81,95.84,94.86762427,3,4,0
81,35,80,7.91,95.89,94.86762427,1,1,0
52,37,8,8.0,95.94,94.86762427,0,2,0
8,41,16,8.1,96.0,94.86762427,3,2,1
80,37,5,7.9,96.0,94.86762427,1,3,0
75,32,24,7.71,96.0,94.86762427,3,0,0
63,31,74,7.64,96.0,94.86762427,1,2,0
56,7,58,7.58,96.0,94.86762427,2,1,0
72,16,27,7.9,96.0,94.86762427,0,4,0
50,39,56,8.22,96.0,94.86762427,0,3,0
67,12,37,7.98,96.0,94.86762427,1,1,0
74,44,87,7.74,96.0,94.86762427,2,3,0
5,28,87,7.85,96.0,94.86762427,3,0,1
29,22,5,7.95,96.0,94.86762427,2,2,1
27,25,56,8.02,96.0,94.86762427,3,1,1
49,17,60,8.09,96.0,94.86762427,3,4,0
22,40,95,7.81,96.0,94.86762427,0,0,1
8,18,41,7.52,96.0,94.86762427,1,0,0
46,2,25,7.24,96.0,94.86762427,0,3,0
28,6,94,6.96,96.0,94.86762427,0,0,0
62,0,22,6.74,96.0,94.86762427,0,1,0
40,25,31,6.52,96.0,94.86762427,3,3,0
43,34,98,6.98,96.0,94.86762427,0,0,0
21,22,1,7.45,96.0,94.86762427,3,4,1
18,31,15,7.41,96.0,94.86762427,1,1,1
29,30,84,7.37,96.0,94.86762427,1,2,1
65,6,107,8.12,96.0,94.86762427,0,2,0
34,40,42,8.88,96.0,94.86762427,1,1,1
23,4,15,9.63,96.0,94.86762427,1,3,0
78,13,52,10.38,96.0,94.86762427,0,0,0
11,38,20,9.86,96.0,94.86762427,0,0,1
30,20,63,9.34,96.0,94.86762427,1,3,0
62,4,47,9.62,96.0,94.86762427,1,1,0
47,38,60,9.9,96.0,94.86762427,0,1,0
87,41,59,9.15,96.0,94.86762427,3,1,0
74,23,50,8.4,96.0,94.86762427,0,0,0
85,25,9,8.19,96.0,94.86762427,1,2,0
27,4,102,7.98,96.0,94.86762427,1,1,0
21,14,73,8.04,96.0,94.86762427,1,0,0
52,3,7,8.1,96.0,94.86762427,0,0,0
14,24,33,8.16,96.0,94.86762427,1,2,1
59,5,93,8.24,96.0,94.86762427,3,3,0
38,27,66,8.32,96.0,94.86762427,2,3,1
41,35,23,8.01,96.0,94.86762427,3,1,0
48,31,107,7.69,96.0,94.86762427,0,1,0
8,5,19,7.29,96.0,94.86762427,1,2,0
7,21,14,6.89,96.0,94.86762427,0,1,1
50,5,31,7.04,96.0,94.86762427,2,2,0
26,13,63,7.18,96.0,94.86762427,0,0,0
52,32,70,6.89,96.0,94.86762427,1,1,0
86,23,33,6.6,96.0,94.86762427,2,0,0
1,36,17,6.28,96.0,94.86762427,2,4,1
71,24,96,5.96,96.0,94.86762427,1,2,0
21,7,6,5.26,96.0,94.86762427,1,4,0
60,17,36,4.55,96.0,94.86762427,1,1,0
79,38,18,4.69,96.0,94.86762427,0,0,0
79,33,106,4.82,96.0,94.86762427,3,1,0
23,40,50,4.68,96.0,94.86762427,0,4,1
2,18,42,4.54,96.0,94.86762427,0,1,0
46,22,105,4.85,96.0,94.86762427,3,3,0
79,14,105,5.15,96.0,94.86762427,1,4,0
84,24,69,5.1,96.0,94.86762427,1,1,0
37,24,20,5.05,96.0,94.86762427,3,0,1
9,39,52,5.94,96.0,94.86762427,3,1,1
73,38,40,6.83,96.0,94.86762427,0,0,0
36,29,92,6.37,96.0,94.86762427,2,3,1
79,26,52,5.91,96.0,94.86762427,3,1,0
64,34,110,5.54,96.0,94.86762427,0,3,0
9,5,2,5.18,96.0,94.86762427,2,4,0
62,8,2,5.84,96.0,94.86762427,1,0,0
13,8,11,6.5,96.0,94.86762427,1,4,0
50,17,84,6.55,96.0,94.86762427,0,0,0
73,35,98,6.6,96.0,94.86762427,0,3,0
23,32,36,6.39,96.0,94.86762427,3,2,1
43,21,71,6.18,96.0,94.86762427,1,1,0
53,16,82,6.44,96.0,94.86762427,0,3,0
49,42,84,6.69,96.0,94.86762427,1,0,0
76,44,33,6.82,96.0,94.86762427,1,0,0
85,19,105,6.94,96.0,94.86762427,3,0,0
43,4,50,6.35,96.0,94.86762427,2,0,0
66,12,30,5.76,96.0,94.86762427,3,1,0
52,22,107,5.76,96.0,94.86762427,0,4,0
85,44,2,5.76,96.0,94.86762427,3,2,0
68,42,36,5.7,96.0,94.86762427,3,1,0
50,42,13,5.64,96.0,94.86762427,1,0,0
54,29,1,6.0,96.0,94.86762427,3,1,0
21,33,60,6.36,96.0,94.86762427,0,3,1
17,42,77,5.81,96.0,94.86762427,2,0,1
54,30,74,5.26,96.0,94.86762427,3,2,0
26,27,107,4.71,96.0,94.86762427,3,0,1
52,4,1,4.8,96.0,94.86762427,2,2,0
11,33,76,4.9,96.0,94.86762427,0,2,1
60,43,56,5.14,95.06,94.86762427,0,4,0
67,34,98,5.38,94.11,94.86762427,3,4,0
55,22,40,5.94,91.15,94.86762427,1,1,0
41,18,54,6.5,88.18,94.86762427,3,1,0
15,38,29,6.9,85.36,94.86762427,2,2,1
78,40,65,7.3,82.55,94.86762427,2,0,0
68,27,23,7.74,81.12,94.86762427,2,3,0
29,3,8,8.17,79.69,94.86762427,3,3,0
66,14,57,8.6,78.27,94.86762427,3,0,0
31,4,62,9.04,76.84,94.86762427,0,0,0
59,14,81,9.38,75.34,94.86762427,1,4,0
70,34,47,9.72,73.84,94.86762427,3,3,0
57,11,99,9.73,72.32,94.86762427,0,2,0
73,39,54,9.74,70.81,94.86762427,3,1,0
58,0,101,10.4,69.66,94.86762427,0,4,0
10,26,20,11.07,68.5,94.86762427,0,3,1
65,5,16,10.24,66.51,94.86762427,1,0,0
6,26,5,9.42,64.52,94.86762427,3,3,1
69,34,19,9.57,63.78,94.86762427,0,2,0
76,40,56,9.72,63.03,94.86762427,2,4,0
90,19,104,9.85,61.2,94.86762427,2,0,0
21,2,110,9.97,59.36,94.86762427,2,2,0
25,42,36,9.56,58.64,94.86762427,1,1,1
55,45,10,9.15,57.93,94.86762427,0,4,0
4,27,25,9.75,56.26,94.86762427,1,2,1
38,15,96,10.36,54.59,94.86762427,3,2,0
79,30,110,9.35,53.9,94.86762427,3,0,0
69,43,43,8.34,53.2,94.86762427,0,1,0
67,20,98,9.12,52.23,94.86762427,2,2,0
25,42,46,9.9,51.26,94.86762427,0,4,1
30,9,20,9.61,50.46,94.86762427,0,2,0
87,3,86,9.32,49.65,94.86762427,0,3,0
35,12,9,9.29,48.87,94.86762427,1,4,0
58,24,20,9.26,48.09,94.86762427,3,4,0
2,11,37,9.23,47.32,94.86762427,0,2,0
75,37,9,9.2,46.54,94.86762427,0,0,0
29,7,66,9.16,45.76,94.86762427,0,4,0
75,15,104,9.13,44.98,94.86762427,1,3,0
32,10,97,9.1,44.2,94.86762427,1,0,0
87,34,61,9.07,43.42,94.86762427,1,0,0
63,12,85,9.04,42.65,94.86762427,0,0,0
9,17,30,9.01,41.87,94.86762427,2,4,0
74,33,17,8.98,41.09,94.86762427,2,0,0
57,5,41,8.94,40.31,94.86762427,2,2,0
90,0,23,8.91,39.53,94.86762427,3,0,0
37,40,19,8.88,38.76,94.86762427,0,3,1
81,29,40,8.85,37.98,94.86762427,2,1,0
51,41,53,8.82,37.2,94.86762427,2,3,0
44,34,107,8.98,37.0,94.86762427,2,4,0
53,4,95,9.14,36.8,94.86762427,0,0,0
24,43,62,9.48,36.56,94.86762427,2,0,1
85,7,33,9.82,36.31,94.86762427,2,2,0
5,4,76,9.78,35.95,94.86762427,0,0,0
70,35,91,9.73,35.59,94.86762427,3,3,0
71,35,70,10.25,35.35,94.86762427,1,4,0
69,36,1,10.77,35.11,94.86762427,2,1,0
13,45,110,10.96,35.0,94.86762427,1,0,1
28,34,44,11.15,34.89,94.86762427,3,1,1
71,9,43,10.69,35.88,94.86762427,3,0,0
52,13,7,10.23,36.87,94.86762427,2,4,0
52,29,85,10.36,38.96,94.86762427,0,3,0
12,34,92,10.5,41.04,94.86762427,3,4,1
44,42,99,10.54,37.58,94.86762427,1,1,0
82,30,28,10.58,34.12,94.86762427,1,0,0
60,8,100,10.98,33.63,94.86762427,1,1,0
79,3,32,11.38,33.14,94.86762427,1,3,0
44,27,83,11.53,33.47,94.86762427,3,4,0
88,42,102,11.68,33.8,94.86762427,2,1,0
27,5,1,11.15,34.24,94.86762427,2,1,0
60,16,74,10.62,34.68,94.86762427,1,3,0
87,35,44,11.92,36.77,94.86762427,2,0,0
10,5,64,13.23,38.86,94.86762427,1,1,0
24,16,39,12.68,39.56,94.86762427,1,3,0
52,20,101,12.13,40.26,94.86762427,0,0,0
60,25,56,12.8,40.14,94.86762427,3,0,0
88,30,1,13.47,40.01,94.86762427,3,4,0
60,22,8,13.23,40.98,94.86762427,1,3,0
24,17,64,12.98,41.95,94.86762427,3,0,0
88,10,20,13.57,41.2,94.86762427,2,4,0
57,12,40,14.15,40.46,94.86762427,1,2,0
27,4,39,13.4,40.26,94.86762427,0,3,0
28,1,9,12.64,40.07,94.86762427,2,2,0
76,14,36,12.46,40.37,94.86762427,0,0,0
68,28,86,12.27,40.67,94.86762427,0,3,0
34,12,5,13.18,41.58,94.86762427,3,4,0
75,2,105,14.1,42.49,94.86762427,3,0,0
16,42,62,14.05,42.64,94.86762427,1,3,1
8,16,93,14.0,42.78,94.86762427,3,3,0
23,22,88,14.39,42.1,94.86762427,0,2,1
52,13,39,14.78,41.41,94.86762427,0,0,0
6,35,34,16.62,42.04,94.86762427,2,4,1
61,36,75,18.46,42.66,94.86762427,0,4,0
14,5,85,19.28,43.05,94.86762427,1,0,0
39,33,65,20.1,43.44,94.86762427,1,0,1
27,4,52,20.92,43.82,94.86762427,3,1,0
56,45,85,21.74,44.21,94.86762427,3,2,0
83,15,6,21.07,44.18,94.86762427,3,0,0
39,34,109,20.4,44.16,94.86762427,1,0,1
45,6,39,19.77,44.52,94.86762427,0,1,0
86,13,60,19.14,44.88,94.86762427,3,1,0
12,5,103,20.27,44.76,94.86762427,2,3,0
6,14,4,21.41,44.64,94.86762427,3,4,0
87,2,87,18.57,44.34,94.86762427,1,2,0
62,29,74,15.72,44.04,94.86762427,3,3,0
12,40,104,12.73,43.9,94.86762427,0,0,1
30,5,9,9.73,43.76,94.86762427,3,1,0
21,45,85,9.75,43.98,94.86762427,1,4,1
8,10,46,9.78,44.2,94.86762427,1,3,0
76,24,53,11.21,44.47,94.86762427,2,4,0
65,11,25,12.21,44.88,94.86762427,1,1,0
68,0,27,13.21,45.28,94.86762427,2,3,0
68,2,10,12.41,45.76,94.86762427,0,3,0
72,12,82,11.61,46.23,94.86762427,1,4,0
76,35,71,11.7,46.89,94.86762427,3,1,0
72,4,2,11.8,47.55,94.86762427,0,0,0
26,36,106,15.41,48.3,94.86762427,3,3,1
80,19,22,19.02,49.06,94.86762427,3,0,0
46,23,42,18.43,50.92,94.86762427,3,1,0
18,27,31,17.84,52.78,94.86762427,0,3,1
6,34,38,16.98,54.56,94.86762427,0,3,1
42,34,63,16.11,56.33,94.86762427,1,0,0
23,38,18,16.11,57.26,94.86762427,3,2,1
78,11,85,16.12,58.19,94.86762427,2,0,0
29,22,62,16.36,59.26,94.86762427,1,0,1
32,18,18,16.6,60.32,94.86762427,0,2,0
16,35,82,17.94,61.85,94.86762427,2,1,1
45,20,23,19.29,63.38,94.86762427,0,1,0
27,7,1,17.36,65.56,94.86762427,2,3,0
65,38,6,15.44,67.74,94.86762427,1,4,0
85,34,104,16.27,69.29,94.86762427,2,4,0
62,35,37,17.09,70.83,94.86762427,1,3,0
41,40,58,17.92,72.38,94.86762427,0,4,0
37,38,31,21.67,74.56,94.86762427,2,0,1
69,8,7,25.42,76.73,94.86762427,3,0,0
76,26,109,24.1,78.32,94.86762427,3,2,0
35,23,87,22.79,79.9,94.86762427,0,2,1
42,30,57,24.36,81.17,94.86762427,2,3,0
42,42,16,25.94,82.43,94.86762427,3,3,0
69,0,8,21.03,83.92,94.86762427,1,3,0
2,4,103,16.12,85.41,94.86762427,2,0,0
51,35,84,15.33,86.78,94.86762427,2,4,0
16,45,103,14.54,88.14,94.86762427,3,3,1
3,25,73,16.39,88.95,94.86762427,1,3,1
23,0,72,18.24,89.76,94.86762427,1,0,0
11,14,16,17.13,90.34,94.86762427,1,0,0
28,37,28,16.03,90.92,94.86762427,2,0,1
67,2,110,15.3,91.54,94.86762427,0,4,0
73,29,5,14.58,92.15,94.86762427,2,3,0
5,32,73,18.56,92.55,94.86762427,2,1,1
38,9,94,22.54,92.95,94.86762427,3,1,0
40,7,102,21.3,93.48,94.86762427,0,3,0
84,3,91,20.06,94.02,94.86762427,1,3,0
53,4,54,18.8,94.38,94.86762427,3,3,0
74,27,15,17.55,94.74,94.86762427,2,3,0
71,5,59,19.39,95.07,94.86762427,0,4,0
63,37,38,21.22,95.4,94.86762427,1,1,0
14,4,83,17.02,95.67,94.86762427,1,2,0
52,10,61,12.83,95.94,94.86762427,2,1,0
4,41,72,12.72,95.97,94.86762427,1,1,1
10,8,23,12.61,96.0,94.86762427,1,0,0
42,36,64,12.6,96.0,94.86762427,0,3,0
12,14,108,12.6,96.0,94.86762427,3,3,0
39,35,46,12.82,96.0,94.86762427,0,3,1
44,8,100,13.04,96.0,94.86762427,3,0,0
54,44,31,11.69,96.0,94.86762427,3,4,0
78,31,33,10.35,96.0,94.86762427,3,4,0
15,37,76,11.36,96.0,94.86762427,1,2,1
55,13,57,12.36,96.0,94.86762427,0,4,0
51,44,60,11.5,96.0,94.86762427,1,4,0
80,9,92,10.65,96.0,94.86762427,2,3,0
62,10,28,10.62,96.0,94.86762427,0,1,0
87,41,51,10.6,96.0,94.86762427,3,4,0
46,24,54,11.14,96.0,94.86762427,1,4,0
74,21,44,11.68,96.0,94.86762427,1,0,0
84,30,19,11.56,96.0,94.86762427,0,2,0
63,44,49,11.44,96.0,94.86762427,0,0,0
74,8,63,12.16,95.88,94.86762427,3,3,0
22,24,45,12.89,95.75,94.86762427,3,1,1
61,13,94,12.01,95.67,94.86762427,2,2,0
1,27,4,11.14,95.58,94.86762427,3,0,1
17,26,60,10.26,95.5,94.86762427,1,4,1
26,27,86,9.38,95.42,94.86762427,2,4,1
86,45,77,9.52,95.49,94.86762427,2,2,0
82,20,106,9.66,95.56,94.86762427,2,4,0
45,24,1,9.52,95.54,94.86762427,0,0,0
50,39,28,9.38,95.53,94.86762427,3,0,0
26,23,24,9.66,95.6,94.86762427,2,4,1
56,44,19,9.95,95.67,94.86762427,0,4,0
63,45,0,9.15,95.82,94.86762427,0,3,0
69,20,87,8.35,95.97,94.86762427,2,1,0
22,37,64,9.1,95.97,94.86762427,2,2,1
61,38,59,9.86,95.98,94.86762427,1,0,0
15,35,24,10.61,95.98,94.86762427,2,2,1
21,45,11,10.26,95.9,94.86762427,1,3,1
77,39,35,9.9,95.81,94.86762427,2,0,0
87,29,88,10.21,95.8,94.86762427,2,3,0
74,28,29,10.52,95.78,94.86762427,3,3,0
32,14,8,9.95,95.79,94.86762427,2,4,0
55,29,40,9.38,95.8,94.86762427,2,2,0
40,28,86,9.68,95.9,94.86762427,1,2,0
27,42,80,9.98,96.0,94.86762427,1,4,1
33,9,103,10.12,96.0,94.86762427,3,2,0
42,7,88,10.25,96.0,94.86762427,2,4,0
80,9,16,10.21,95.93,94.86762427,2,0,0
19,40,10,10.17,95.86,94.86762427,1,3,1
69,20,43,10.3,95.7,94.86762427,0,3,0
11,0,84,10.43,95.55,94.86762427,0,2,0
23,14,10,10.78,95.68,94.86762427,0,1,0
8,10,45,11.14,95.8,94.86762427,1,3,0
41,45,108,10.44,95.77,94.86762427,1,4,0
18,25,101,9.73,95.74,94.86762427,0,1,1
29,42,6,9.84,95.84,94.86762427,0,1,1
18,1,9,9.95,95.93,94.86762427,2,3,0
69,11,73,10.6,95.58,94.86762427,1,3,0
81,16,72,11.26,95.22,94.86762427,1,3,0
49,15,71,10.56,94.51,94.86762427,0,4,0
52,12,42,9.85,93.8,94.86762427,0,1,0
15,21,18,9.83,93.78,94.86762427,3,2,1
67,6,96,9.81,93.77,94.86762427,1,4,0
44,22,29,10.16,93.5,94.86762427,3,0,0
83,6,33,10.5,93.22,94.86762427,2,3,0
47,5,80,10.5,93.4,94.86762427,3,1,0
58,20,57,10.5,93.58,94.86762427,0,4,0
42,21,76,9.78,93.8,94.86762427,1,0,0
21,43,84,9.06,94.01,94.86762427,1,4,1
22,17,93,9.2,94.15,94.86762427,3,4,0
77,7,74,9.35,94.29,94.86762427,3,2,0
54,24,38,9.46,94.37,94.86762427,2,2,0
2,25,91,9.57,94.45,94.86762427,2,4,1
26,40,71,8.88,94.43,94.86762427,0,0,1
85,24,104,8.18,94.41,94.86762427,0,1,0
80,11,80,7.6,94.64,94.86762427,0,1,0
1,11,14,7.01,94.87,94.86762427,3,3,0
16,35,60,7.05,95.37,94.86762427,3,3,1
73,13,57,7.09,95.87,94.86762427,1,1,0
67,38,41,7.3,95.91,94.86762427,0,4,0
51,15,8,7.51,95.95,94.86762427,3,4,0
36,39,43,7.37,95.98,94.86762427,1,2,1
61,10,21,7.23,96.0,94.86762427,0,2,0
52,12,94,8.31,96.0,94.86762427,2,3,0
8,15,42,9.39,96.0,94.86762427,2,1,0
38,45,98,9.41,96.0,94.86762427,3,4,1
3,10,109,9.44,96.0,94.86762427,1,1,0
22,22,27,9.86,96.0,94.86762427,2,0,1
62,20,71,10.28,96.0,94.86762427,1,1,0
25,8,56,10.17,96.0,94.86762427,1,0,0
27,11,69,10.06,96.0,94.86762427,2,2,0
22,39,12,9.95,96.0,94.86762427,1,2,1
45,42,0,10.07,96.0,94.86762427,2,3,0
5,3,12,10.19,96.0,94.86762427,3,1,0
42,43,83,9.5,96.0,94.86762427,0,1,0
87,20,83,8.82,96.0,94.86762427,0,0,0
87,37,77,9.06,96.0,94.86762427,3,2,0
11,43,41,9.3,96.0,94.86762427,2,0,1
80,6,74,10.04,96.0,94.86762427,2,2,0
89,14,100,10.79,96.0,94.86762427,2,0,0
11,23,7,10.5,96.0,94.86762427,2,2,1
23,43,109,10.21,96.0,94.86762427,3,0,1
15,23,49,10.1,96.0,94.86762427,0,2,1
71,1,58,10.0,96.0,94.86762427,1,0,0
44,31,17,9.65,96.0,94.86762427,1,1,0
61,5,58,9.3,96.0,94.86762427,0,3,0
83,39,67,9.7,96.0,94.86762427,3,0,0
70,0,105,10.11,96.0,94.86762427,1,3,0
67,24,89,10.29,96.0,94.86762427,0,1,0
25,3,9,10.47,96.0,94.86762427,3,1,0
45,4,77,10.12,96.0,94.86762427,1,2,0
89,3,1,9.77,96.0,94.86762427,2,3,0
73,4,17,10.18,96.0,94.86762427,2,4,0
28,16,58,10.6,96.0,94.86762427,3,2,0
81,0,24,10.04,96.0,94.86762427,2,3,0
43,2,62,9.48,96.0,94.86762427,3,0,0
35,38,11,9.08,96.0,94.86762427,0,0,1
48,24,88,8.68,96.0,94.86762427,0,1,0
63,6,102,8.76,96.0,94.86762427,1,4,0
9,12,99,8.84,96.0,94.86762427,3,0,0
6,32,66,9.54,96.0,94.86762427,1,3,1
43,23,35,10.24,96.0,94.86762427,1,3,0
76,15,70,10.02,96.0,94.86762427,0,0,0
36,5,94,9.79,96.0,94.86762427,1,3,0
17,19,16,10.27,96.0,94.86762427,2,3,0
1,4,5,10.75,96.0,94.86762427,1,1,0
13,17,101,11.74,96.0,94.86762427,3,4,0
82,42,4,12.72,96.0,94.86762427,2,1,0
28,39,77,11.14,96.0,94.86762427,0,4,1
76,36,97,9.55,96.0,94.86762427,3,3,0
84,40,26,11.5,95.77,94.86762427,2,4,0
59,4,16,13.45,95.54,94.86762427,3,3,0
35,41,109,12.6,93.76,94.86762427,2,3,1
69,5,86,11.75,91.98,94.86762427,3,1,0
8,14,106,11.2,90.07,94.86762427,3,1,0
64,19,70,10.65,88.16,94.86762427,2,2,0
3,32,51,10.34,86.06,94.86762427,0,0,1
22,21,1,10.02,83.95,94.86762427,0,2,1
63,14,56,10.03,82.72,94.86762427,3,2,0
67,2,100,10.04,81.48,94.86762427,3,4,0
90,27,106,10.51,79.89,94.86762427,0,3,0
63,1,15,10.98,78.3,94.86762427,0,3,0
74,2,45,11.33,77.62,94.86762427,1,3,0
10,5,88,11.67,76.95,94.86762427,0,0,0
69,15,105,12.02,76.27,94.86762427,3,4,0
84,1,45,12.33,75.2,94.86762427,2,4,0
52,38,11,12.64,74.14,94.86762427,0,3,0
49,23,60,13.04,73.08,94.86762427,1,2,0
62,34,37,13.43,72.02,94.86762427,1,0,0
47,15,59,12.81,70.73,94.86762427,1,2,0
54,9,68,12.19,69.44,94.86762427,2,1,0
76,5,76,13.14,68.83,94.86762427,0,4,0
46,39,68,14.1,68.22,94.86762427,0,4,0
74,39,74,12.56,66.94,94.86762427,0,2,0
58,20,23,11.02,65.65,94.86762427,2,0,0
40,11,58,11.76,63.94,94.86762427,2,4,0
34,10,61,12.51,62.24,94.86762427,3,2,0
6,35,99,12.57,61.67,94.86762427,1,0,1
63,11,63,12.63,61.1,94.86762427,1,2,0
7,39,109,12.22,60.03,94.86762427,0,0,1
89,5,92,11.81,58.95,94.86762427,2,3,0
27,12,109,11.48,57.72,94.86762427,2,0,0
